工单号,专业,一级网络类型,城市,地区名称,设备机房,网元名称,故障类别,BTS+站点ABIS控制链路断,BTS+[衍生关联]无线基站断站合并,NODEB+NodeB退服,NODEB+[关联告警]（拓扑关联）疑似动力原因断站工单,IPRAN+[关联告警]传输原因断站工单,EnodeB+网元断链告警,EnodeB+[衍生关联]无线基站断站合并,EnodeB+[关联告警]同站点传输托管告警关联基站断站,NODEB+[衍生关联]无线基站断站合并,EnodeB+[关联告警]（无传输托管）疑似动力原因断站工单,EnodeB+基站退出服务,EnodeB+[衍生告警]华为LTE无线基站的断站,NODEB+[关联告警]（无传输托管）疑似动力原因断站工单,BTS+[关联告警]同站点传输托管告警关联基站断站,IPRAN+物理端口Down,IPRAN+[关联告警]预判停电引起的传输故障,BTS+[衍生关联]无线基站设备和链路类告警合并,BTS+载频的PA温度严重告警(载频级告警;超过95度),UtranCell+[衍生关联]无线基站小区退服合并,NODEB+[关联告警]（无传输托管）动力原因断站工单,CELL+CELL LOGICAL CHANNEL AVAILABILITY SUPERVISION,BTS+[衍生告警]爱立信2G无线基站的断站,Eutrancell+[衍生关联]无线基站小区退服合并,UtranCell+小区退服,NODEB+RRU链路断,NODEB+[衍生关联]无线基站设备和链路类告警合并,BTS+[关联告警]（拓扑关联）疑似动力原因断站工单,Eutrancell+LTE小区退出服务,UtranCell+UtranCell_ServiceUnavailable,NODEB+DigitalCable_CableFailure,NODEB+AuxPlugInUnit_LossOfMains,EnodeB+PowerFailure,EnodeB+[衍生关联]无线基站设备和链路类告警合并,EnodeB+[衍生告警]爱立信LTE基站断站,EnodeB+[关联告警]（无传输托管）动力原因断站工单,NODEB+[关联告警]同站点传输托管告警关联基站断站,EnodeB+[关联告警]（拓扑关联）疑似动力原因断站工单,EnodeB+设备掉电,SDH+[关联告警]传输原因断站工单,Eutrancell+小区不可用告警,NODEB+[主次关联]爱立信3G基站断站,EnodeB+Heartbeat Failure,BTS+[关联告警]（无传输托管）疑似动力原因断站工单,IPRAN+[关联告警]传输专业链路告警与无线专业大面积断站关联,BTS+载频与CMB的HDLC链路断,NODEB+设备掉电,CELL+[衍生关联]无线基站小区退服合并,EnodeB+Power Failure,BTS+RRU链路断,EnodeB+射频单元维护链路异常告警,EnodeB+[衍生关联]同地市5分钟内10个4G基站断站,NODEB+[关联告警]（拓扑关联）动力原因断站工单,EnodeB+BBU光模块收发异常告警,EnodeB+Link Failure,CELL+GSM小区退出服务告警,BTS+OML故障告警,EnodeB+RRU链路断,UtranCell+UMTS小区不可用告警,NODEB+NodeB不可用告警,IPRAN+以太网物理接口(ETPI) 信号丢失(LOS),EnodeB+[关联告警]（拓扑关联）动力原因断站工单,NODEB+[衍生关联]同地市5分钟内10个3G基站断站,BTS+[关联告警]（无传输托管）动力原因断站工单,BTS+[衍生关联]同地市5分钟内10个2G基站断站,BTS+设备掉电,EnodeB+BBU单板维护链路异常告警,BTS+[关联告警]（拓扑关联）动力原因断站工单,NODEB+Network Synch Time from GPS Missing,EnodeB+Network Synch Time from GPS Missing,NODEB+Ethernet Switch Port Fault,SDH+[关联告警]传输专业链路告警与无线专业大面积断站关联,NODEB+Plug-In Unit General Problem,NODEB+AlmDevice Power Failure,EnodeB+PA去使能,BTS+PA去使能,EnodeB+RF Reflected Power High,IPRAN+电源整体功能失效,Eutrancell+PLMN Service Unavailable,NODEB+SCTP偶联断,EnodeB+BBU CPRI接口异常告警,NODEB+IMA Group Insufficient Links at Far End,BTS+载频的前向功率3db告警,EnodeB+射频单元光模块收发异常告警
808294322,话音网,无线网,宝安区,深圳,[深圳西乡富源工业城楼顶机房一],[GD深圳西乡富源工业城_BTS_1800_1],传输,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802622522,传输网,传输网,南山区,深圳,[深圳南山蓝月湾畔3栋B1F机房一; 深圳南山蓝月湾畔负一楼机房一],[JZ-南山蓝月湾畔-南山UZ(PA1C5链); GD深圳南山蓝月湾畔_LTE_1_MF; GD深圳南山蓝月湾畔_LTE_1_OF; GD深圳南山蓝月湾畔_NodeB_Wcdma2100_1; GD深圳南山蓝月湾畔_BTS_1800_1],传输,1,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804949122,话音网,无线网,坪山新区,深圳,[深圳南澳世纪海景入口地面机房一],[GD深圳南澳世纪海景入口_LTE_1_OF],动力配套,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791483122,话音网,无线网,福田区,深圳,[深圳福田福龙横龙山山顶机房一],[GD深圳福龙横龙山隧道_LTE_1_MF],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796168922,话音网,无线网,宝安区,深圳,[深圳西乡城东二十二层楼顶机房一],[GD深圳西乡城东二_LTE_1_OF],传输,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808741322,话音网,无线网,南山区,深圳,[深圳南山深湾四路楼顶机房一],[GD深圳南山深湾四路_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791271922,话音网,无线网,湘桥区,潮州,[潮州韩师卧石路天面机房一],[GD潮州恒大城二期1_LTE_1_MF; GD潮州恒大城二期3_LTE_1_MF; GD潮州恒大城二期2_LTE_1_MF],动力配套,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791676022,传输网,传输网,宝安区,深圳,[深圳公明根玉路二天面机房一],[GD深圳公明根玉路2_LTE_1_OF; GD深圳公明根玉路2_NodeB_Wcdma2100_1; JZ-宝安公明根玉路2-宝安UZ(PA6C3链); GD深圳公明根玉路2_BTS_1800_1],动力配套,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806778522,话音网,无线网,龙岗区,深圳,[深圳龙岗坪山马峦工业园四层楼顶机房一],[GD深圳马峦工业园_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799031722,话音网,无线网,龙岗区,深圳,[深圳龙岗水流围楼顶机房一],[GD深圳龙岗水流围_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799029422,话音网,无线网,龙华新区,深圳,[深圳龙华富士康J一一栋六楼机房一],[龙华富士康J11栋-室外-1; 龙华富士康J11栋-室外-2; GD深圳龙华富士康J11栋_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794971822,话音网,无线网,湘桥区,潮州,[潮州享乐汇一楼夹层机房一; 潮州绿榕路卓越鞋厂天面机房一],[MF潮州享乐汇室分LTE－1; GD潮州享乐汇_LTE_1_SMF; CZ-A-XQXiangLeH-431825-SMF; GD潮州享乐汇_室分_BBU_1],动力配套,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798154822,话音网,无线网,龙华新区,深圳,[深圳石岩牛成农业基地地面机房一],[GD深圳石岩牛成农业基地_NodeB_Wcdma2100_1; GD深圳石岩牛成农业基地_BTS_900_1],动力配套,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804589922,话音网,无线网,龙岗区,深圳,[深圳横岗马六村楼顶机房一],[GD深圳横岗马六村_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806204322,话音网,无线网,宝安区,深圳,[深圳宝安天虹大厦B栋B1F机房一],[GD深圳新安宝安天虹大厦_室分_1800_1],动力配套,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798061722,话音网,无线网,坪山新区,深圳,[深圳南澳西涌望鱼岭地面机房一],[GD深圳南澳西涌望鱼岭_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802300422,话音网,无线网,宝安区,深圳,[深圳西乡湾上六座5栋B1F机房一],[GD深圳西乡湾上六座_LTE_1_MF],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805610022,话音网,无线网,龙岗区,深圳,[深圳龙岗远洋新干线八栋楼顶电梯机房一; 深圳龙岗双龙生态园二楼机房一],[GD深圳龙岗双龙生态园_NodeB_Wcdma2100_1; GD深圳龙岗双龙生态园_BTS_900_1; GD深圳龙岗双龙生态园_LTE_1_OF; JZ-龙岗博深高速2号-龙岗UH(PA9C39链)],动力配套,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792820322,话音网,无线网,湘桥区,潮州,[潮州桥东小学天面机房一],[JZ-桥东小学-湘桥UF-(XQ48链) [27-9]; GD潮州桥东小学_LTE_1_OF],动力配套,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795891022,话音网,无线网,坪山新区,深圳,[深圳南澳沙埔村楼顶机房一],[南澳新圩东-室外-1; GD深圳南澳沙埔村_BTS_900_1; GD深圳南澳沙埔村_NodeB_Wcdma2100_1],动力配套,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800809922,话音网,无线网,福田区,深圳,[深圳福田莲花路十楼机房一],[GD深圳福田莲花路_NodeB_Wcdma2100_1; GD深圳福田莲花路_LTE_1_OF; GD深圳福田莲花路_BTS_1800_1],动力配套,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795289822,话音网,无线网,宝安区,深圳,[深圳松岗金浩源七层天面机房一],[GD深圳松岗金浩源_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788557722,传输网,传输网,南山区,深圳,[深圳南山北环南头立交楼顶机房一],[JZ-南山北环南头立交绿化带-南山UZ(PA4C5链)],传输,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804483522,话音网,无线网,龙华新区,深圳,[深圳龙华立鹏科技搬迁机房一],[GD深圳西头村西_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805600222,话音网,无线网,光明新区,深圳,[深圳公明上村永康十三层天面机房一],[GD深圳公明上村永康_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797355922,话音网,无线网,宝安区,深圳,[深圳沙井海上田园楼顶机房一; 深圳南方明珠公寓B1F机房一; 深圳沙井海上田园南楼顶机房一],[GD深圳沙井海上田园_NodeB_Wcdma2100_1; GD深圳沙井海上田园南_NodeB_Wcdma2100_1; JZ-盐田南方明珠公寓-盐田UH(PA32C38链)],传输,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799106122,话音网,无线网,福田区,深圳,[深圳福田水围新家园六楼机房一],[GD深圳福田水围新家园_BTS_1800_1; GD深圳福田水围新家园_NodeB_Wcdma2100_1; GD深圳福田水围新家园_LTE_1_OF],动力配套,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796224722,话音网,无线网,饶平县,潮州,[潮州钱东新乡地面机房一],[GD潮州钱东新乡_LTE_1_OF],动力配套,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799536922,话音网,无线网,坪山新区,深圳,[深圳坪山鸳鸯围顶楼机房一],[GD深圳坪山鸳鸯围_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804525022,话音网,无线网,宝安区,深圳,[深圳福永新和二区五层楼顶机房一],[GD深圳福永新和二区_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805531122,话音网,无线网,潮安县,潮州,[潮州彩塘大寮地面机房一],[GD潮州彩塘大寮_LTE_1_OF],无线,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803971622,话音网,无线网,龙岗区,深圳,[深圳龙岗平湖钰湖电力地面机房一],[GD深圳平湖钰湖电力_LTE_1_OF],传输,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794691122,话音网,无线网,南山区,深圳,[深圳南山中铁南方楼顶机房一],[GD深圳南山中铁南方_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797877222,话音网,无线网,龙华新区,深圳,[深圳石岩牛成农业基地地面机房一],[GD深圳石岩牛成农业基地_NodeB_Wcdma2100_1; GD深圳石岩牛成农业基地_BTS_900_1],动力配套,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794486122,话音网,无线网,龙岗区,深圳,[深圳坪地黄竹村五楼机房一],[GD深圳坪地黄竹村_NodeB_Wcdma2100_1],动力配套,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794739622,话音网,无线网,盐田区,深圳,[深圳盐田明斯克航母机房一],[GD深圳盐田明斯克航母_LTE_1_OF; 盐田明斯克航母-室外-2; 盐田明斯克航母-室外-1; GD深圳盐田明斯克航母_NodeB_Wcdma2100_1; 盐田明斯克航母-室外-3; 盐田绿道君临海域-室外-1],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797773022,话音网,无线网,光明新区,深圳,[深圳光明姜下大友天面机房一],[GD深圳光明姜下大友_NodeB_Wcdma2100_1; GD深圳光明姜下大友_BTS_900_1; GD深圳光明姜下大友_LTE_1_OF],动力配套,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805957422,话音网,无线网,宝安区,深圳,[深圳新安上合裕安居B单元楼顶机房一],[GD深圳新安上合裕安居_LTE_1_MF; GD深圳新安上合裕安居_室分_BBU_1],动力配套,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806136522,传输网,传输网,坪山新区,深圳,[深圳坪山珠洋坑楼顶机房一],[JZ-坪山珠洋坑-龙岗UH(PA13C39链); GD深圳坪山珠洋坑_LTE_1_OF],传输,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792995722,话音网,无线网,龙华新区,深圳,[深圳观澜新塘村东楼顶机房一],[GD深圳观澜新塘村东_LTE_1_OF; GD深圳观澜新塘村东_NodeB_Wcdma2100_1],动力配套,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802771322,传输网,传输网,南山区,深圳,[深圳南山蓝月湾畔3栋B1F机房一; 深圳南山蓝月湾畔负一楼机房一],[JZ-南山蓝月湾畔-南山UZ(PA1C5链); GD深圳南山蓝月湾畔_LTE_1_MF; GD深圳南山蓝月湾畔_LTE_1_OF; GD深圳南山蓝月湾畔_NodeB_Wcdma2100_1; GD深圳南山蓝月湾畔_BTS_1800_1],传输,1,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804222922,话音网,无线网,坪山新区,深圳,[深圳大鹏金沙路补点楼顶机房一],[GD深圳大鹏金沙路补点_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801159622,话音网,无线网,龙华新区,深圳,[深圳观澜富士康C二三楼顶机房一],[GD深圳观澜富士康C23_NodeB_Wcdma2100_1; GD深圳观澜富士康C23_BTS_1800_1; GD深圳观澜富士康C23_BTS_900_1; GD深圳观澜富士康C23_LTE_1_OF],动力配套,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788863422,话音网,无线网,龙华新区,深圳,[深圳观澜樟阁村楼顶机房一],[GD深圳观澜樟阁村_NodeB_Wcdma2100_1; GD深圳观澜樟阁村_BTS_1800_1],动力配套,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808686822,话音网,无线网,龙华新区,深圳,[深圳龙华民治威华大厦八层天面机房一],[GD深圳龙华民治威华大厦_LTE_1_OF],传输,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795549622,话音网,无线网,龙岗区,深圳,[深圳新安宝安金泓凯旋城地面机房一],[GD深圳新安宝安金泓凯旋城_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
